SR_WL,S2A_SR_AV_B1,S2A_SR_AV_B2,S2A_SR_AV_B3,S2A_SR_AV_B4,S2A_SR_AV_B5,S2A_SR_AV_B6,S2A_SR_AV_B7,S2A_SR_AV_B8,S2A_SR_AV_B8A,S2A_SR_AV_B9,S2A_SR_AV_B10,S2A_SR_AV_B11,S2A_SR_AV_B12,,,,,,,,
2063,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2064,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2065,0,0,0,0,0,0,0,0,0,0,0,0,0.00007463,,,,,,,,
2066,0,0,0,0,0,0,0,0,0,0,0,0,0.001883813,,,,,,,,
2067,0,0,0,0,0,0,0,0,0,0,0,0,0.00219191,,,,,,,,
2068,0,0,0,0,0,0,0,0,0,0,0,0,0.008618397,,,,,,,,
2069,0,0,0,0,0,0,0,0,0,0,0,0,0.009151557,,,,,,,,
2070,0,0,0,0,0,0,0,0,0,0,0,0,0.017368657,,,,,,,,
2071,0,0,0,0,0,0,0,0,0,0,0,0,0.019244537,,,,,,,,
2072,0,0,0,0,0,0,0,0,0,0,0,0,0.019719963,,,,,,,,
2073,0,0,0,0,0,0,0,0,0,0,0,0,0.02030557,,,,,,,,
2074,0,0,0,0,0,0,0,0,0,0,0,0,0.02110118,,,,,,,,
2075,0,0,0,0,0,0,0,0,0,0,0,0,0.02208129,,,,,,,,
2076,0,0,0,0,0,0,0,0,0,0,0,0,0.023265687,,,,,,,,
2077,0,0,0,0,0,0,0,0,0,0,0,0,0.024785753,,,,,,,,
2078,0,0,0,0,0,0,0,0,0,0,0,0,0.026854967,,,,,,,,
2079,0,0,0,0,0,0,0,0,0,0,0,0,0.029160527,,,,,,,,
2080,0,0,0,0,0,0,0,0,0,0,0,0,0.03253985,,,,,,,,
2081,0,0,0,0,0,0,0,0,0,0,0,0,0.036454127,,,,,,,,
2082,0,0,0,0,0,0,0,0,0,0,0,0,0.04166819,,,,,,,,
2083,0,0,0,0,0,0,0,0,0,0,0,0,0.047557793,,,,,,,,
2084,0,0,0,0,0,0,0,0,0,0,0,0,0.054911573,,,,,,,,
2085,0,0,0,0,0,0,0,0,0,0,0,0,0.064138493,,,,,,,,
2086,0,0,0,0,0,0,0,0,0,0,0,0,0.07553938,,,,,,,,
2087,0,0,0,0,0,0,0,0,0,0,0,0,0.08936296,,,,,,,,
2088,0,0,0,0,0,0,0,0,0,0,0,0,0.105902993,,,,,,,,
2089,0,0,0,0,0,0,0,0,0,0,0,0,0.125129597,,,,,,,,
2090,0,0,0,0,0,0,0,0,0,0,0,0,0.147595687,,,,,,,,
2091,0,0,0,0,0,0,0,0,0,0,0,0,0.173935507,,,,,,,,
2092,0,0,0,0,0,0,0,0,0,0,0,0,0.20311252,,,,,,,,
2093,0,0,0,0,0,0,0,0,0,0,0,0,0.2353992,,,,,,,,
2094,0,0,0,0,0,0,0,0,0,0,0,0,0.270725797,,,,,,,,
2095,0,0,0,0,0,0,0,0,0,0,0,0,0.307243077,,,,,,,,
2096,0,0,0,0,0,0,0,0,0,0,0,0,0.343647703,,,,,,,,
2097,0,0,0,0,0,0,0,0,0,0,0,0,0.37902108,,,,,,,,
2098,0,0,0,0,0,0,0,0,0,0,0,0,0.41272392,,,,,,,,
2099,0,0,0,0,0,0,0,0,0,0,0,0,0.444678607,,,,,,,,
2100,0,0,0,0,0,0,0,0,0,0,0,0,0.475489327,,,,,,,,
2101,0,0,0,0,0,0,0,0,0,0,0,0,0.506308257,,,,,,,,
2102,0,0,0,0,0,0,0,0,0,0,0,0,0.5364052,,,,,,,,
2103,0,0,0,0,0,0,0,0,0,0,0,0,0.566311737,,,,,,,,
2104,0,0,0,0,0,0,0,0,0,0,0,0,0.596351887,,,,,,,,
2105,0,0,0,0,0,0,0,0,0,0,0,0,0.625361103,,,,,,,,
2106,0,0,0,0,0,0,0,0,0,0,0,0,0.65281129,,,,,,,,
2107,0,0,0,0,0,0,0,0,0,0,0,0,0.678320237,,,,,,,,
2108,0,0,0,0,0,0,0,0,0,0,0,0,0.701266963,,,,,,,,
2109,0,0,0,0,0,0,0,0,0,0,0,0,0.721881507,,,,,,,,
2110,0,0,0,0,0,0,0,0,0,0,0,0,0.740370217,,,,,,,,
2111,0,0,0,0,0,0,0,0,0,0,0,0,0.757615167,,,,,,,,
2112,0,0,0,0,0,0,0,0,0,0,0,0,0.772423543,,,,,,,,
2113,0,0,0,0,0,0,0,0,0,0,0,0,0.784817157,,,,,,,,
2114,0,0,0,0,0,0,0,0,0,0,0,0,0.795404203,,,,,,,,
2115,0,0,0,0,0,0,0,0,0,0,0,0,0.804403843,,,,,,,,
2116,0,0,0,0,0,0,0,0,0,0,0,0,0.81179199,,,,,,,,
2117,0,0,0,0,0,0,0,0,0,0,0,0,0.818023897,,,,,,,,
2118,0,0,0,0,0,0,0,0,0,0,0,0,0.823632637,,,,,,,,
2119,0,0,0,0,0,0,0,0,0,0,0,0,0.828619833,,,,,,,,
2120,0,0,0,0,0,0,0,0,0,0,0,0,0.83363645,,,,,,,,
2121,0,0,0,0,0,0,0,0,0,0,0,0,0.837963023,,,,,,,,
2122,0,0,0,0,0,0,0,0,0,0,0,0,0.84220878,,,,,,,,
2123,0,0,0,0,0,0,0,0,0,0,0,0,0.846715187,,,,,,,,
2124,0,0,0,0,0,0,0,0,0,0,0,0,0.85129321,,,,,,,,
2125,0,0,0,0,0,0,0,0,0,0,0,0,0.855858663,,,,,,,,
2126,0,0,0,0,0,0,0,0,0,0,0,0,0.860737947,,,,,,,,
2127,0,0,0,0,0,0,0,0,0,0,0,0,0.865547693,,,,,,,,
2128,0,0,0,0,0,0,0,0,0,0,0,0,0.870231793,,,,,,,,
2129,0,0,0,0,0,0,0,0,0,0,0,0,0.87465682,,,,,,,,
2130,0,0,0,0,0,0,0,0,0,0,0,0,0.878842403,,,,,,,,
2131,0,0,0,0,0,0,0,0,0,0,0,0,0.884476027,,,,,,,,
2132,0,0,0,0,0,0,0,0,0,0,0,0,0.889830633,,,,,,,,
2133,0,0,0,0,0,0,0,0,0,0,0,0,0.8950114,,,,,,,,
2134,0,0,0,0,0,0,0,0,0,0,0,0,0.900109613,,,,,,,,
2135,0,0,0,0,0,0,0,0,0,0,0,0,0.904907257,,,,,,,,
2136,0,0,0,0,0,0,0,0,0,0,0,0,0.909439543,,,,,,,,
2137,0,0,0,0,0,0,0,0,0,0,0,0,0.913752897,,,,,,,,
2138,0,0,0,0,0,0,0,0,0,0,0,0,0.917945563,,,,,,,,
2139,0,0,0,0,0,0,0,0,0,0,0,0,0.92207337,,,,,,,,
2140,0,0,0,0,0,0,0,0,0,0,0,0,0.9257475,,,,,,,,
2141,0,0,0,0,0,0,0,0,0,0,0,0,0.92772702,,,,,,,,
2142,0,0,0,0,0,0,0,0,0,0,0,0,0.92934744,,,,,,,,
2143,0,0,0,0,0,0,0,0,0,0,0,0,0.930723173,,,,,,,,
2144,0,0,0,0,0,0,0,0,0,0,0,0,0.931675443,,,,,,,,
2145,0,0,0,0,0,0,0,0,0,0,0,0,0.93206243,,,,,,,,
2146,0,0,0,0,0,0,0,0,0,0,0,0,0.932111487,,,,,,,,
2147,0,0,0,0,0,0,0,0,0,0,0,0,0.931971373,,,,,,,,
2148,0,0,0,0,0,0,0,0,0,0,0,0,0.93171443,,,,,,,,
2149,0,0,0,0,0,0,0,0,0,0,0,0,0.93150668,,,,,,,,
2150,0,0,0,0,0,0,0,0,0,0,0,0,0.931516453,,,,,,,,
2151,0,0,0,0,0,0,0,0,0,0,0,0,0.932549233,,,,,,,,
2152,0,0,0,0,0,0,0,0,0,0,0,0,0.93363655,,,,,,,,
2153,0,0,0,0,0,0,0,0,0,0,0,0,0.93490563,,,,,,,,
2154,0,0,0,0,0,0,0,0,0,0,0,0,0.93647666,,,,,,,,
2155,0,0,0,0,0,0,0,0,0,0,0,0,0.938493253,,,,,,,,
2156,0,0,0,0,0,0,0,0,0,0,0,0,0.941088207,,,,,,,,
2157,0,0,0,0,0,0,0,0,0,0,0,0,0.944013543,,,,,,,,
2158,0,0,0,0,0,0,0,0,0,0,0,0,0.947182833,,,,,,,,
2159,0,0,0,0,0,0,0,0,0,0,0,0,0.950533503,,,,,,,,
2160,0,0,0,0,0,0,0,0,0,0,0,0,0.953767,,,,,,,,
2161,0,0,0,0,0,0,0,0,0,0,0,0,0.95551455,,,,,,,,
2162,0,0,0,0,0,0,0,0,0,0,0,0,0.956174327,,,,,,,,
2163,0,0,0,0,0,0,0,0,0,0,0,0,0.95517094,,,,,,,,
2164,0,0,0,0,0,0,0,0,0,0,0,0,0.951706003,,,,,,,,
2165,0,0,0,0,0,0,0,0,0,0,0,0,0.945942157,,,,,,,,
2166,0,0,0,0,0,0,0,0,0,0,0,0,0.938806643,,,,,,,,
2167,0,0,0,0,0,0,0,0,0,0,0,0,0.931913967,,,,,,,,
2168,0,0,0,0,0,0,0,0,0,0,0,0,0.92630968,,,,,,,,
2169,0,0,0,0,0,0,0,0,0,0,0,0,0.922136843,,,,,,,,
2170,0,0,0,0,0,0,0,0,0,0,0,0,0.91904981,,,,,,,,
2171,0,0,0,0,0,0,0,0,0,0,0,0,0.918249163,,,,,,,,
2172,0,0,0,0,0,0,0,0,0,0,0,0,0.917818,,,,,,,,
2173,0,0,0,0,0,0,0,0,0,0,0,0,0.917598093,,,,,,,,
2174,0,0,0,0,0,0,0,0,0,0,0,0,0.91736378,,,,,,,,
2175,0,0,0,0,0,0,0,0,0,0,0,0,0.917351243,,,,,,,,
2176,0,0,0,0,0,0,0,0,0,0,0,0,0.917445247,,,,,,,,
2177,0,0,0,0,0,0,0,0,0,0,0,0,0.91768673,,,,,,,,
2178,0,0,0,0,0,0,0,0,0,0,0,0,0.917875453,,,,,,,,
2179,0,0,0,0,0,0,0,0,0,0,0,0,0.918121157,,,,,,,,
2180,0,0,0,0,0,0,0,0,0,0,0,0,0.918191723,,,,,,,,
2181,0,0,0,0,0,0,0,0,0,0,0,0,0.919064613,,,,,,,,
2182,0,0,0,0,0,0,0,0,0,0,0,0,0.919835663,,,,,,,,
2183,0,0,0,0,0,0,0,0,0,0,0,0,0.920290973,,,,,,,,
2184,0,0,0,0,0,0,0,0,0,0,0,0,0.920407973,,,,,,,,
2185,0,0,0,0,0,0,0,0,0,0,0,0,0.920240043,,,,,,,,
2186,0,0,0,0,0,0,0,0,0,0,0,0,0.91970375,,,,,,,,
2187,0,0,0,0,0,0,0,0,0,0,0,0,0.91874874,,,,,,,,
2188,0,0,0,0,0,0,0,0,0,0,0,0,0.9175629,,,,,,,,
2189,0,0,0,0,0,0,0,0,0,0,0,0,0.91620087,,,,,,,,
2190,0,0,0,0,0,0,0,0,0,0,0,0,0.914229653,,,,,,,,
2191,0,0,0,0,0,0,0,0,0,0,0,0,0.91499229,,,,,,,,
2192,0,0,0,0,0,0,0,0,0,0,0,0,0.915182013,,,,,,,,
2193,0,0,0,0,0,0,0,0,0,0,0,0,0.91457876,,,,,,,,
2194,0,0,0,0,0,0,0,0,0,0,0,0,0.913110837,,,,,,,,
2195,0,0,0,0,0,0,0,0,0,0,0,0,0.911042537,,,,,,,,
2196,0,0,0,0,0,0,0,0,0,0,0,0,0.908605817,,,,,,,,
2197,0,0,0,0,0,0,0,0,0,0,0,0,0.905757157,,,,,,,,
2198,0,0,0,0,0,0,0,0,0,0,0,0,0.903041817,,,,,,,,
2199,0,0,0,0,0,0,0,0,0,0,0,0,0.90062978,,,,,,,,
2200,0,0,0,0,0,0,0,0,0,0,0,0,0.898127893,,,,,,,,
2201,0,0,0,0,0,0,0,0,0,0,0,0,0.893966397,,,,,,,,
2202,0,0,0,0,0,0,0,0,0,0,0,0,0.890369583,,,,,,,,
2203,0,0,0,0,0,0,0,0,0,0,0,0,0.8873868,,,,,,,,
2204,0,0,0,0,0,0,0,0,0,0,0,0,0.885033953,,,,,,,,
2205,0,0,0,0,0,0,0,0,0,0,0,0,0.884064613,,,,,,,,
2206,0,0,0,0,0,0,0,0,0,0,0,0,0.88457807,,,,,,,,
2207,0,0,0,0,0,0,0,0,0,0,0,0,0.88672155,,,,,,,,
2208,0,0,0,0,0,0,0,0,0,0,0,0,0.89053927,,,,,,,,
2209,0,0,0,0,0,0,0,0,0,0,0,0,0.896070007,,,,,,,,
2210,0,0,0,0,0,0,0,0,0,0,0,0,0.90291572,,,,,,,,
2211,0,0,0,0,0,0,0,0,0,0,0,0,0.903067537,,,,,,,,
2212,0,0,0,0,0,0,0,0,0,0,0,0,0.90437284,,,,,,,,
2213,0,0,0,0,0,0,0,0,0,0,0,0,0.906829327,,,,,,,,
2214,0,0,0,0,0,0,0,0,0,0,0,0,0.910288567,,,,,,,,
2215,0,0,0,0,0,0,0,0,0,0,0,0,0.91474225,,,,,,,,
2216,0,0,0,0,0,0,0,0,0,0,0,0,0.919695697,,,,,,,,
2217,0,0,0,0,0,0,0,0,0,0,0,0,0.925239817,,,,,,,,
2218,0,0,0,0,0,0,0,0,0,0,0,0,0.931141373,,,,,,,,
2219,0,0,0,0,0,0,0,0,0,0,0,0,0.937267447,,,,,,,,
2220,0,0,0,0,0,0,0,0,0,0,0,0,0.94315144,,,,,,,,
2221,0,0,0,0,0,0,0,0,0,0,0,0,0.945583337,,,,,,,,
2222,0,0,0,0,0,0,0,0,0,0,0,0,0.947619133,,,,,,,,
2223,0,0,0,0,0,0,0,0,0,0,0,0,0.94947503,,,,,,,,
2224,0,0,0,0,0,0,0,0,0,0,0,0,0.951215717,,,,,,,,
2225,0,0,0,0,0,0,0,0,0,0,0,0,0.952972517,,,,,,,,
2226,0,0,0,0,0,0,0,0,0,0,0,0,0.954465027,,,,,,,,
2227,0,0,0,0,0,0,0,0,0,0,0,0,0.95534704,,,,,,,,
2228,0,0,0,0,0,0,0,0,0,0,0,0,0.956033177,,,,,,,,
2229,0,0,0,0,0,0,0,0,0,0,0,0,0.95637122,,,,,,,,
2230,0,0,0,0,0,0,0,0,0,0,0,0,0.956284587,,,,,,,,
2231,0,0,0,0,0,0,0,0,0,0,0,0,0.956354987,,,,,,,,
2232,0,0,0,0,0,0,0,0,0,0,0,0,0.956261917,,,,,,,,
2233,0,0,0,0,0,0,0,0,0,0,0,0,0.95604855,,,,,,,,
2234,0,0,0,0,0,0,0,0,0,0,0,0,0.95564349,,,,,,,,
2235,0,0,0,0,0,0,0,0,0,0,0,0,0.95515933,,,,,,,,
2236,0,0,0,0,0,0,0,0,0,0,0,0,0.954603567,,,,,,,,
2237,0,0,0,0,0,0,0,0,0,0,0,0,0.954141603,,,,,,,,
2238,0,0,0,0,0,0,0,0,0,0,0,0,0.95390925,,,,,,,,
2239,0,0,0,0,0,0,0,0,0,0,0,0,0.953837867,,,,,,,,
2240,0,0,0,0,0,0,0,0,0,0,0,0,0.953987163,,,,,,,,
2241,0,0,0,0,0,0,0,0,0,0,0,0,0.95504993,,,,,,,,
2242,0,0,0,0,0,0,0,0,0,0,0,0,0.95617204,,,,,,,,
2243,0,0,0,0,0,0,0,0,0,0,0,0,0.957632543,,,,,,,,
2244,0,0,0,0,0,0,0,0,0,0,0,0,0.959524647,,,,,,,,
2245,0,0,0,0,0,0,0,0,0,0,0,0,0.961369027,,,,,,,,
2246,0,0,0,0,0,0,0,0,0,0,0,0,0.96345198,,,,,,,,
2247,0,0,0,0,0,0,0,0,0,0,0,0,0.965549067,,,,,,,,
2248,0,0,0,0,0,0,0,0,0,0,0,0,0.967555527,,,,,,,,
2249,0,0,0,0,0,0,0,0,0,0,0,0,0.96967594,,,,,,,,
2250,0,0,0,0,0,0,0,0,0,0,0,0,0.97189954,,,,,,,,
2251,0,0,0,0,0,0,0,0,0,0,0,0,0.97362969,,,,,,,,
2252,0,0,0,0,0,0,0,0,0,0,0,0,0.975457837,,,,,,,,
2253,0,0,0,0,0,0,0,0,0,0,0,0,0.97726206,,,,,,,,
2254,0,0,0,0,0,0,0,0,0,0,0,0,0.978766177,,,,,,,,
2255,0,0,0,0,0,0,0,0,0,0,0,0,0.980010803,,,,,,,,
2256,0,0,0,0,0,0,0,0,0,0,0,0,0.981123367,,,,,,,,
2257,0,0,0,0,0,0,0,0,0,0,0,0,0.981570513,,,,,,,,
2258,0,0,0,0,0,0,0,0,0,0,0,0,0.981964127,,,,,,,,
2259,0,0,0,0,0,0,0,0,0,0,0,0,0.982005693,,,,,,,,
2260,0,0,0,0,0,0,0,0,0,0,0,0,0.981350907,,,,,,,,
2261,0,0,0,0,0,0,0,0,0,0,0,0,0.979753467,,,,,,,,
2262,0,0,0,0,0,0,0,0,0,0,0,0,0.977292523,,,,,,,,
2263,0,0,0,0,0,0,0,0,0,0,0,0,0.97375209,,,,,,,,
2264,0,0,0,0,0,0,0,0,0,0,0,0,0.968863627,,,,,,,,
2265,0,0,0,0,0,0,0,0,0,0,0,0,0.962638747,,,,,,,,
2266,0,0,0,0,0,0,0,0,0,0,0,0,0.954954783,,,,,,,,
2267,0,0,0,0,0,0,0,0,0,0,0,0,0.945485113,,,,,,,,
2268,0,0,0,0,0,0,0,0,0,0,0,0,0.934383753,,,,,,,,
2269,0,0,0,0,0,0,0,0,0,0,0,0,0.921367237,,,,,,,,
2270,0,0,0,0,0,0,0,0,0,0,0,0,0.905695887,,,,,,,,
2271,0,0,0,0,0,0,0,0,0,0,0,0,0.8866988,,,,,,,,
2272,0,0,0,0,0,0,0,0,0,0,0,0,0.865392177,,,,,,,,
2273,0,0,0,0,0,0,0,0,0,0,0,0,0.840780597,,,,,,,,
2274,0,0,0,0,0,0,0,0,0,0,0,0,0.812540433,,,,,,,,
2275,0,0,0,0,0,0,0,0,0,0,0,0,0.781893967,,,,,,,,
2276,0,0,0,0,0,0,0,0,0,0,0,0,0.749170603,,,,,,,,
2277,0,0,0,0,0,0,0,0,0,0,0,0,0.713958803,,,,,,,,
2278,0,0,0,0,0,0,0,0,0,0,0,0,0.677495727,,,,,,,,
2279,0,0,0,0,0,0,0,0,0,0,0,0,0.639943517,,,,,,,,
2280,0,0,0,0,0,0,0,0,0,0,0,0,0.59916914,,,,,,,,
2281,0,0,0,0,0,0,0,0,0,0,0,0,0.555394377,,,,,,,,
2282,0,0,0,0,0,0,0,0,0,0,0,0,0.511413407,,,,,,,,
2283,0,0,0,0,0,0,0,0,0,0,0,0,0.46626119,,,,,,,,
2284,0,0,0,0,0,0,0,0,0,0,0,0,0.420742343,,,,,,,,
2285,0,0,0,0,0,0,0,0,0,0,0,0,0.377124303,,,,,,,,
2286,0,0,0,0,0,0,0,0,0,0,0,0,0.336494267,,,,,,,,
2287,0,0,0,0,0,0,0,0,0,0,0,0,0.298452883,,,,,,,,
2288,0,0,0,0,0,0,0,0,0,0,0,0,0.263909867,,,,,,,,
2289,0,0,0,0,0,0,0,0,0,0,0,0,0.233028277,,,,,,,,
2290,0,0,0,0,0,0,0,0,0,0,0,0,0.203797957,,,,,,,,
2291,0,0,0,0,0,0,0,0,0,0,0,0,0.17710039,,,,,,,,
2292,0,0,0,0,0,0,0,0,0,0,0,0,0.153709297,,,,,,,,
2293,0,0,0,0,0,0,0,0,0,0,0,0,0.132519347,,,,,,,,
2294,0,0,0,0,0,0,0,0,0,0,0,0,0.113748377,,,,,,,,
2295,0,0,0,0,0,0,0,0,0,0,0,0,0.09780373,,,,,,,,
2296,0,0,0,0,0,0,0,0,0,0,0,0,0.084407117,,,,,,,,
2297,0,0,0,0,0,0,0,0,0,0,0,0,0.072908777,,,,,,,,
2298,0,0,0,0,0,0,0,0,0,0,0,0,0.06327601,,,,,,,,
2299,0,0,0,0,0,0,0,0,0,0,0,0,0.054660173,,,,,,,,
2300,0,0,0,0,0,0,0,0,0,0,0,0,0.046555517,,,,,,,,
2301,0,0,0,0,0,0,0,0,0,0,0,0,0.039381243,,,,,,,,
2302,0,0,0,0,0,0,0,0,0,0,0,0,0.033587263,,,,,,,,
2303,0,0,0,0,0,0,0,0,0,0,0,0,0.02851683,,,,,,,,
2304,0,0,0,0,0,0,0,0,0,0,0,0,0.024837647,,,,,,,,
2305,0,0,0,0,0,0,0,0,0,0,0,0,0.02211269,,,,,,,,
2306,0,0,0,0,0,0,0,0,0,0,0,0,0.019900753,,,,,,,,
2307,0,0,0,0,0,0,0,0,0,0,0,0,0.01800841,,,,,,,,
2308,0,0,0,0,0,0,0,0,0,0,0,0,0.016463587,,,,,,,,
2309,0,0,0,0,0,0,0,0,0,0,0,0,0.01464959,,,,,,,,
2310,0,0,0,0,0,0,0,0,0,0,0,0,0.01355277,,,,,,,,
2311,0,0,0,0,0,0,0,0,0,0,0,0,0.011689667,,,,,,,,
2312,0,0,0,0,0,0,0,0,0,0,0,0,0.008546393,,,,,,,,
2313,0,0,0,0,0,0,0,0,0,0,0,0,0.00722247,,,,,,,,
2314,0,0,0,0,0,0,0,0,0,0,0,0,0.0063819,,,,,,,,
2315,0,0,0,0,0,0,0,0,0,0,0,0,0.005440463,,,,,,,,
2316,0,0,0,0,0,0,0,0,0,0,0,0,0.003661233,,,,,,,,
2317,0,0,0,0,0,0,0,0,0,0,0,0,0.00245344,,,,,,,,
2318,0,0,0,0,0,0,0,0,0,0,0,0,0.002163537,,,,,,,,
2319,0,0,0,0,0,0,0,0,0,0,0,0,0.001565787,,,,,,,,
2320,0,0,0,0,0,0,0,0,0,0,0,0,0.000686247,,,,,,,,
2321,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2322,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2323,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2324,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2325,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2326,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2327,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2328,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2329,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2330,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2331,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2332,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2333,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2334,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2335,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2336,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2337,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2338,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2339,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2340,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2341,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2342,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2343,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2344,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2345,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2346,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2347,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2348,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2349,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2350,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2351,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2352,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2353,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2354,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2355,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2356,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2357,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2358,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2359,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2360,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2361,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2362,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2363,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2364,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2365,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2366,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2367,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2368,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2369,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2370,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2371,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2372,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2373,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2374,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2375,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2376,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2377,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2378,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2379,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2380,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2381,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2382,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2383,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2384,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2385,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2386,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2387,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2388,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2389,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2390,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2391,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2392,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2393,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2394,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2395,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2396,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2397,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2398,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2399,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2400,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2401,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2402,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2403,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2404,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2405,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2406,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2407,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
